# vtime(s),emu-avail(%) for mode:random target-avail(%)=0.6000
13885,0.0560
13885,0.0560
13889,0.0560
13894,0.0560
13895,0.0560
13895,0.0560
13900,0.0560
13902,0.0559
13903,0.0559
13904,0.0559
13906,0.0559
13908,0.0559
13911,0.0559
13911,0.0559
13915,0.0559
13915,0.0559
13916,0.0559
13917,0.0558
13917,0.0558
13922,0.0558
13926,0.0558
13927,0.0558
13928,0.0558
13933,0.0558
13938,0.0558
13938,0.0558
13939,0.0558
13943,0.0557
13944,0.0557
13947,0.0557
13950,0.0557
13954,0.0557
13957,0.0557
13959,0.0557
13961,0.0557
13961,0.0557
13962,0.0557
13963,0.0556
13964,0.0556
13968,0.0556
13971,0.0556
13975,0.0556
13976,0.0556
13981,0.0556
13985,0.0556
13985,0.0556
13987,0.0556
13989,0.0555
13991,0.0555
13992,0.0555
13993,0.0555
13997,0.0555
14000,0.0555
14004,0.0555
14005,0.0555
14008,0.0555
14009,0.0555
14010,0.0554
14014,0.0554
14018,0.0554
14020,0.0554
14023,0.0554
14026,0.0554
14029,0.0554
14031,0.0554
14032,0.0554
14032,0.0554
14037,0.0553
14037,0.0553
14038,0.0553
14038,0.0553
14039,0.0553
14041,0.0553
14042,0.0553
14044,0.0553
14047,0.0553
14051,0.0553
14054,0.0553
14057,0.0552
14060,0.0552
14061,0.0552
14063,0.0552
14067,0.0552
14070,0.0552
14071,0.0552
14076,0.0552
14081,0.0552
14085,0.0552
14087,0.0551
14089,0.0551
14093,0.0551
14096,0.0551
14096,0.0551
14097,0.0551
14097,0.0551
14098,0.0551
14099,0.0551
14104,0.0551
14108,0.0550
14111,0.0550
14114,0.0550
14119,0.0550
14121,0.0550
14122,0.0550
14125,0.0550
14129,0.0550
14133,0.0550
14136,0.0550
14139,0.0550
14140,0.0549
14142,0.0549
14143,0.0549
14143,0.0549
14147,0.0549
14149,0.0549
14151,0.0549
14153,0.0549
14156,0.0549
14156,0.0549
14156,0.0548
14158,0.0548
14162,0.0548
14165,0.0548
14165,0.0548
14170,0.0548
14175,0.0548
14177,0.0548
14178,0.0548
14181,0.0548
14182,0.0547
14183,0.0547
14186,0.0547
14188,0.0547
14189,0.0547
14191,0.0547
14192,0.0547
14197,0.0547
14197,0.0547
14199,0.0547
14203,0.0547
14204,0.0546
14206,0.0546
14207,0.0546
14211,0.0546
14214,0.0546
14217,0.0546
14218,0.0546
14218,0.0546
14219,0.0546
14223,0.0546
14228,0.0545
14231,0.0545
14235,0.0545
14236,0.0545
14239,0.0545
14244,0.0545
14246,0.0545
14250,0.0545
14251,0.0545
14256,0.0545
14259,0.0545
14261,0.0544
14264,0.0544
14267,0.0544
14267,0.0544
14269,0.0544
14270,0.0544
14272,0.0544
14273,0.0544
14278,0.0544
14282,0.0544
14287,0.0543
14289,0.0543
14294,0.0543
14298,0.0543
14303,0.0543
14306,0.0543
14310,0.0543
14314,0.0543
14316,0.0543
14320,0.0543
14324,0.0543
14327,0.0542
14332,0.0542
14332,0.0542
14336,0.0542
14339,0.0542
14340,0.0542
14341,0.0542
14342,0.0542
14342,0.0542
14347,0.0542
14349,0.0542
14352,0.0541
14352,0.0541
14354,0.0541
14357,0.0541
14359,0.0541
14362,0.0541
14362,0.0541
14366,0.0541
14369,0.0541
14370,0.0541
14371,0.0540
14373,0.0540
14375,0.0540
14379,0.0540
14383,0.0540
14383,0.0540
14385,0.0540
14387,0.0540
14390,0.0540
14391,0.0540
14396,0.0540
14399,0.0539
14404,0.0539
14407,0.0539
14412,0.0539
14417,0.0539
14421,0.0539
14424,0.0539
14429,0.0539
14430,0.0539
14431,0.0539
14436,0.0539
14437,0.0538
14440,0.0538
14440,0.0538
14443,0.0538
14444,0.0538
14446,0.0538
14449,0.0538
14454,0.0538
14455,0.0538
14459,0.0538
14460,0.0538
14461,0.0537
14464,0.0537
14464,0.0537
14466,0.0537
14466,0.0537
14471,0.0537
14472,0.0537
14475,0.0537
14477,0.0537
14480,0.0537
14483,0.0537
14484,0.0536
14486,0.0536
14487,0.0536
14490,0.0536
14492,0.0536
14496,0.0536
14501,0.0536
14504,0.0536
14508,0.0536
14508,0.0536
14510,0.0536
14511,0.0535
14516,0.0535
14518,0.0535
14519,0.0535
14520,0.0535
14525,0.0535
14528,0.0535
14532,0.0535
14536,0.0535
14538,0.0535
14539,0.0534
14542,0.0534
14546,0.0534
14549,0.0534
14551,0.0534
14551,0.0534
14551,0.0534
14552,0.0534
14555,0.0534
14558,0.0534
14558,0.0534
14560,0.0533
14563,0.0533
14564,0.0533
14566,0.0533
14570,0.0533
14574,0.0533
14575,0.0533
14577,0.0533
14579,0.0533
14583,0.0533
14588,0.0533
14590,0.0532
14591,0.0532
14592,0.0532
14592,0.0532
14593,0.0532
14594,0.0532
14594,0.0532
14594,0.0532
14595,0.0532
14599,0.0532
14599,0.0532
14602,0.0531
14605,0.0531
14610,0.0531
14610,0.0531
14612,0.0531
14616,0.0531
14620,0.0531
14622,0.0531
14625,0.0531
14625,0.0531
14628,0.0531
14629,0.0531
14633,0.0530
14636,0.0530
14637,0.0530
14638,0.0530
14642,0.0530
14644,0.0530
14644,0.0530
14649,0.0530
14652,0.0530
14654,0.0530
14654,0.0530
14657,0.0529
14659,0.0529
14663,0.0529
14663,0.0529
14666,0.0529
14666,0.0529
14667,0.0529
14672,0.0529
14674,0.0529
14675,0.0529
14677,0.0529
14680,0.0528
14680,0.0528
14685,0.0528
14686,0.0528
14690,0.0528
14694,0.0528
14698,0.0528
14699,0.0528
14701,0.0528
14703,0.0528
14706,0.0528
14710,0.0527
14715,0.0527
14719,0.0527
14719,0.0527
14723,0.0527
14724,0.0527
14728,0.0527
14732,0.0527
14735,0.0527
14740,0.0527
14740,0.0527
14744,0.0526
14746,0.0526
14750,0.0526
14754,0.0526
14757,0.0526
14757,0.0526
14758,0.0526
14761,0.0526
14766,0.0526
14771,0.0526
14774,0.0526
14774,0.0526
14777,0.0525
14781,0.0525
14783,0.0525
14787,0.0525
14792,0.0525
14794,0.0525
14795,0.0525
14798,0.0525
14801,0.0525
14801,0.0525
14805,0.0525
14805,0.0524
14806,0.0524
14811,0.0524
14812,0.0524
14816,0.0524
14817,0.0524
14817,0.0524
14819,0.0524
14822,0.0524
14823,0.0524
14824,0.0524
14825,0.0523
14825,0.0523
14826,0.0523
14827,0.0523
14830,0.0523
14831,0.0523
14835,0.0523
14839,0.0523
14840,0.0523
14844,0.0523
14849,0.0523
14853,0.0523
14856,0.0522
14859,0.0522
14863,0.0522
14864,0.0522
14868,0.0522
14868,0.0522
14871,0.0522
14873,0.0522
14874,0.0522
14877,0.0522
14881,0.0522
14885,0.0521
14888,0.0521
14892,0.0521
14896,0.0521
14899,0.0521
14900,0.0521
14903,0.0521
14906,0.0521
14907,0.0521
14907,0.0521
14912,0.0521
14912,0.0521
14916,0.0520
14918,0.0520
14918,0.0520
14920,0.0520
14924,0.0520
14924,0.0520
14925,0.0520
14926,0.0520
14930,0.0520
14931,0.0520
14935,0.0520
14938,0.0520
14943,0.0519
14946,0.0519
14951,0.0519
14954,0.0519
14956,0.0519
14958,0.0519
14960,0.0519
14964,0.0519
14967,0.0519
14968,0.0519
14968,0.0519
14973,0.0518
14975,0.0520
14976,0.0522
14978,0.0523
14979,0.0525
14979,0.0526
14982,0.0528
14984,0.0529
14988,0.0531
14990,0.0533
14990,0.0534
14995,0.0536
14997,0.0537
14999,0.0539
15004,0.0540
15005,0.0542
15010,0.0544
15012,0.0545
15016,0.0547
15020,0.0548
15024,0.0550
15026,0.0551
15030,0.0553
15033,0.0554
15036,0.0556
15037,0.0558
15040,0.0559
15041,0.0561
15043,0.0562
15047,0.0564
15050,0.0565
15052,0.0567
15054,0.0568
15058,0.0570
15058,0.0572
15059,0.0573
15061,0.0575
15065,0.0576
15067,0.0578
15067,0.0579
15070,0.0581
15074,0.0582
15077,0.0584
15080,0.0586
15085,0.0587
15088,0.0589
15091,0.0590
15092,0.0592
15092,0.0593
15095,0.0595
15098,0.0596
15100,0.0598
15102,0.0599
15105,0.0601
15108,0.0603
15109,0.0604
15110,0.0606
15114,0.0607
15116,0.0609
15121,0.0610
15122,0.0612
15124,0.0613
15128,0.0615
15131,0.0616
15132,0.0618
15132,0.0619
15133,0.0621
15134,0.0623
15139,0.0624
15139,0.0626
15143,0.0627
15146,0.0629
15150,0.0630
15153,0.0632
15157,0.0633
15160,0.0635
15163,0.0636
15168,0.0636
15170,0.0636
15174,0.0636
15177,0.0636
15179,0.0636
15179,0.0636
15184,0.0636
15184,0.0636
15185,0.0635
15187,0.0635
15188,0.0635
15191,0.0635
15195,0.0635
15199,0.0635
15200,0.0635
15204,0.0635
15205,0.0635
15208,0.0634
15211,0.0634
15211,0.0634
15214,0.0634
15216,0.0634
15217,0.0634
15218,0.0634
15219,0.0634
15221,0.0634
15221,0.0634
15225,0.0633
15230,0.0633
15235,0.0633
15235,0.0633
15235,0.0633
15238,0.0633
15242,0.0633
15245,0.0633
15245,0.0633
15245,0.0633
15247,0.0632
15250,0.0632
15255,0.0632
15256,0.0632
15261,0.0632
15265,0.0632
15267,0.0632
15271,0.0632
15272,0.0632
15277,0.0631
15281,0.0631
15282,0.0631
15285,0.0631
15287,0.0631
15291,0.0631
15291,0.0631
15295,0.0631
15298,0.0631
15299,0.0631
15304,0.0630
15309,0.0630
15312,0.0630
15312,0.0630
15316,0.0630
15316,0.0630
15321,0.0630
15323,0.0630
15324,0.0630
15328,0.0630
15331,0.0629
15334,0.0629
15338,0.0629
15341,0.0629
15342,0.0629
15345,0.0629
15350,0.0629
15351,0.0629
15356,0.0629
15357,0.0629
15357,0.0628
15362,0.0628
15366,0.0628
15369,0.0628
15370,0.0628
15372,0.0628
15373,0.0628
15378,0.0628
15382,0.0628
15387,0.0628
15389,0.0627
15391,0.0627
15393,0.0627
15396,0.0627
15399,0.0627
15404,0.0627
15408,0.0627
15412,0.0627
15416,0.0627
15419,0.0627
15421,0.0626
15422,0.0626
15424,0.0626
15425,0.0626
15428,0.0626
15432,0.0626
15432,0.0626
15437,0.0626
15440,0.0626
15442,0.0626
15443,0.0625
15446,0.0625
15447,0.0625
15451,0.0625
15452,0.0625
15456,0.0625
15461,0.0625
15462,0.0625
15464,0.0625
15467,0.0624
15472,0.0624
15475,0.0624
15476,0.0624
15477,0.0624
15478,0.0624
15481,0.0624
15481,0.0624
15482,0.0624
15486,0.0624
15486,0.0623
15489,0.0623
15491,0.0623
15492,0.0623
15493,0.0623
15495,0.0623
15496,0.0623
15500,0.0623
15503,0.0623
15507,0.0623
15512,0.0622
15517,0.0622
15521,0.0622
15521,0.0622
15524,0.0622
15525,0.0622
15529,0.0622
15530,0.0622
15532,0.0622
15532,0.0622
15534,0.0622
15537,0.0621
15540,0.0621
15542,0.0621
15546,0.0621
15548,0.0621
15550,0.0621
15553,0.0621
15555,0.0621
15558,0.0621
15558,0.0621
15560,0.0620
15563,0.0620
15564,0.0620
15568,0.0620
15570,0.0620
15572,0.0620
15577,0.0620
15580,0.0620
15584,0.0620
15586,0.0620
15587,0.0619
15592,0.0619
15593,0.0619
15598,0.0619
15598,0.0619
15598,0.0619
15602,0.0619
15606,0.0619
15610,0.0619
15611,0.0619
15614,0.0618
15616,0.0618
15620,0.0618
15623,0.0618
15628,0.0618
15630,0.0618
15632,0.0618
15635,0.0618
15635,0.0618
15637,0.0618
15640,0.0617
15643,0.0617
15645,0.0617
15649,0.0617
15652,0.0617
15657,0.0617
15657,0.0617
15661,0.0617
15666,0.0617
15669,0.0617
15672,0.0616
15677,0.0616
15680,0.0616
15683,0.0616
15685,0.0616
15690,0.0616
15693,0.0616
15696,0.0616
15697,0.0616
15700,0.0616
15703,0.0616
15707,0.0615
15712,0.0615
15714,0.0615
15715,0.0615
15715,0.0615
15716,0.0615
15719,0.0615
15724,0.0615
15727,0.0615
15728,0.0615
15730,0.0614
15733,0.0614
15738,0.0614
15741,0.0614
15741,0.0614
15742,0.0614
15743,0.0614
15744,0.0614
15748,0.0614
15749,0.0614
15753,0.0613
15755,0.0613
15759,0.0613
15760,0.0613
15762,0.0613
15765,0.0613
15766,0.0613
15770,0.0613
15772,0.0613
15777,0.0613
15779,0.0613
15782,0.0612
15783,0.0612
15784,0.0612
15787,0.0612
15791,0.0612
15795,0.0612
15798,0.0612
15801,0.0612
15802,0.0612
15807,0.0612
15809,0.0611
15812,0.0611
15814,0.0611
15816,0.0611
15818,0.0611
15820,0.0611
15821,0.0611
15823,0.0611
15827,0.0611
15829,0.0611
15830,0.0610
15835,0.0610
15839,0.0610
15844,0.0610
15848,0.0610
15851,0.0610
15853,0.0610
15858,0.0610
15859,0.0610
15861,0.0610
15865,0.0610
15867,0.0609
15870,0.0609
15872,0.0609
15876,0.0609
15878,0.0609
15881,0.0609
15886,0.0609
15891,0.0609
15893,0.0609
15894,0.0609
15897,0.0608
15897,0.0608
15899,0.0608
15902,0.0608
15905,0.0608
15905,0.0608
15906,0.0608
15911,0.0608
15914,0.0608
15918,0.0608
15923,0.0608
15923,0.0607
15924,0.0607
15925,0.0607
15927,0.0607
15932,0.0607
15934,0.0607
15936,0.0607
15939,0.0607
15943,0.0607
15947,0.0607
15949,0.0606
15952,0.0606
15957,0.0606
15960,0.0606
15963,0.0606
15963,0.0606
15964,0.0606
15966,0.0606
15966,0.0606
15971,0.0606
15975,0.0606
15980,0.0605
15981,0.0605
15982,0.0605
15986,0.0605
15989,0.0605
15992,0.0605
15994,0.0605
15996,0.0605
15997,0.0605
15999,0.0605
16002,0.0605
16006,0.0604
16010,0.0604
16011,0.0604
16014,0.0604
16015,0.0604
16017,0.0604
16020,0.0604
16021,0.0604
16022,0.0604
16024,0.0604
16029,0.0603
16029,0.0603
16029,0.0603
16032,0.0603
16037,0.0603
16037,0.0603
16040,0.0603
16043,0.0603
16044,0.0603
16049,0.0603
16050,0.0603
16052,0.0602
16052,0.0602
16054,0.0602
16055,0.0602
16056,0.0602
16059,0.0602
16062,0.0602
16065,0.0602
16068,0.0602
16068,0.0602
16069,0.0602
16069,0.0601
16070,0.0601
16074,0.0601
16079,0.0601
16080,0.0601
16083,0.0601
16084,0.0601
16087,0.0601
16088,0.0601
16091,0.0601
16093,0.0600
16095,0.0600
16097,0.0600
16100,0.0600
16103,0.0600
16107,0.0600
16111,0.0600
16112,0.0600
16117,0.0600
16121,0.0600
16122,0.0600
16124,0.0599
16127,0.0599
16131,0.0599
16135,0.0599
16135,0.0599
16136,0.0599
16137,0.0599
16140,0.0599
16144,0.0599
16148,0.0599
16149,0.0599
16151,0.0598
16152,0.0598
16156,0.0598
16160,0.0598
16164,0.0598
16164,0.0598
16168,0.0598
16173,0.0598
16174,0.0598
16175,0.0598
16176,0.0598
16181,0.0597
16181,0.0597
16186,0.0597
16187,0.0597
16190,0.0597
16194,0.0597
16194,0.0597
16195,0.0597
16200,0.0597
16201,0.0597
16203,0.0597
16206,0.0596
16206,0.0596
16207,0.0596
16209,0.0596
16211,0.0596
16213,0.0596
16216,0.0596
16218,0.0596
16222,0.0596
16223,0.0596
16228,0.0596
16228,0.0595
16232,0.0595
16234,0.0595
16236,0.0595
16239,0.0595
16241,0.0595
16244,0.0595
16245,0.0595
16248,0.0595
16253,0.0595
16253,0.0595
16256,0.0594
16258,0.0594
16261,0.0594
16264,0.0594
16265,0.0594
16266,0.0594
16267,0.0594
16271,0.0594
16273,0.0594
16275,0.0594
16276,0.0594
16280,0.0593
16285,0.0593
16288,0.0593
16293,0.0593
16296,0.0593
16297,0.0593
16300,0.0593
16303,0.0593
16306,0.0593
16310,0.0593
16311,0.0593
16312,0.0592
16316,0.0592
16319,0.0592
16324,0.0592
16329,0.0592
16330,0.0592
16334,0.0592
16338,0.0592
16341,0.0592
16345,0.0592
16345,0.0592
16350,0.0591
16352,0.0591
16353,0.0591
16354,0.0591
16359,0.0591
16363,0.0591
16368,0.0591
16369,0.0591
16373,0.0591
16374,0.0591
16375,0.0591
16380,0.0590
16380,0.0590
16385,0.0590
16389,0.0590
16390,0.0590
16394,0.0590
16398,0.0590
16400,0.0590
16400,0.0590
16400,0.0590
16405,0.0590
16406,0.0589
16407,0.0589
16408,0.0589
16410,0.0589
16411,0.0589
16413,0.0589
16414,0.0589
16415,0.0589
16416,0.0589
16417,0.0589
16422,0.0589
16423,0.0589
16425,0.0588
16425,0.0588
16428,0.0588
16431,0.0588
16434,0.0588
16439,0.0588
16443,0.0588
16447,0.0588
16448,0.0588
16452,0.0588
16455,0.0588
16457,0.0587
16457,0.0587
16460,0.0587
16465,0.0587
16466,0.0587
16466,0.0587
16470,0.0587
16471,0.0587
16474,0.0587
16478,0.0587
16480,0.0587
16485,0.0586
16489,0.0586
16490,0.0586
16495,0.0586
16498,0.0586
16499,0.0586
16501,0.0586
16503,0.0586
16504,0.0586
16507,0.0586
16511,0.0586
16513,0.0585
16513,0.0585
16514,0.0585
16516,0.0585
16521,0.0585
16525,0.0585
16529,0.0585
16531,0.0585
16532,0.0585
16534,0.0585
16538,0.0585
16540,0.0585
16544,0.0584
16546,0.0584
16546,0.0584
16549,0.0584
16551,0.0584
16552,0.0584
16554,0.0584
16558,0.0584
16558,0.0584
16563,0.0584
16563,0.0584
16566,0.0583
16571,0.0583
16574,0.0583
16576,0.0583
16578,0.0583
16583,0.0583
16584,0.0583
16589,0.0583
16593,0.0583
16597,0.0583
16600,0.0583
16602,0.0583
16607,0.0582
16610,0.0582
16610,0.0582
16613,0.0582
16614,0.0582
16615,0.0582
16617,0.0582
16621,0.0582
16624,0.0582
16628,0.0582
16629,0.0582
16634,0.0581
16637,0.0581
16642,0.0581
16644,0.0581
16644,0.0581
16645,0.0581
16646,0.0581
16649,0.0581
16652,0.0581
16655,0.0581
16656,0.0581
16658,0.0582
16660,0.0583
16664,0.0585
16668,0.0586
16670,0.0588
16675,0.0589
16677,0.0590
16682,0.0592
16682,0.0593
16682,0.0595
16685,0.0596
16686,0.0597
16689,0.0599
16691,0.0600
16693,0.0602
16697,0.0603
16701,0.0604
16702,0.0606
16706,0.0607
16709,0.0609
16712,0.0610
16713,0.0611
16717,0.0613
16721,0.0614
16723,0.0616
16726,0.0617
16727,0.0618
16729,0.0620
16731,0.0621
16732,0.0623
16737,0.0624
16741,0.0625
16741,0.0627
16743,0.0628
16745,0.0630
16749,0.0631
16754,0.0632
16759,0.0634
16761,0.0635
16764,0.0636
16764,0.0638
16765,0.0639
16767,0.0641
16769,0.0642
16770,0.0643
16773,0.0645
16774,0.0646
16778,0.0648
16781,0.0649
16784,0.0650
16786,0.0652
16786,0.0653
16788,0.0655
16790,0.0656
16792,0.0657
16793,0.0659
16797,0.0660
16801,0.0661
16806,0.0663
16808,0.0664
16810,0.0666
16813,0.0667
16817,0.0667
16820,0.0667
16823,0.0667
16828,0.0667
16829,0.0666
16834,0.0666
16836,0.0666
16840,0.0666
16843,0.0666
16844,0.0666
16847,0.0666
16850,0.0666
16855,0.0666
16859,0.0666
16863,0.0665
16863,0.0665
16866,0.0665
16871,0.0665
16871,0.0665
16876,0.0665
16881,0.0665
16882,0.0665
16884,0.0665
16888,0.0665
16889,0.0665
16893,0.0664
16897,0.0664
16902,0.0664
16904,0.0664
16907,0.0664
16912,0.0664
16917,0.0664
16918,0.0664
16922,0.0664
16922,0.0664
16923,0.0663
16928,0.0663
16929,0.0663
16934,0.0663
16938,0.0663
16940,0.0663
16943,0.0663
16943,0.0663
16944,0.0663
16945,0.0663
16946,0.0662
16948,0.0662
16951,0.0662
16951,0.0662
16952,0.0662
16954,0.0662
16959,0.0662
16962,0.0662
16964,0.0662
16964,0.0662
16968,0.0661
16973,0.0661
16977,0.0661
16978,0.0661
16980,0.0661
16983,0.0661
16984,0.0661
16985,0.0661
16987,0.0661
16989,0.0661
16994,0.0661
16998,0.0660
17000,0.0660
17003,0.0660
17008,0.0660
17012,0.0660
17014,0.0660
17016,0.0660
17019,0.0660
17020,0.0660
17024,0.0660
17025,0.0659
17025,0.0659
17025,0.0659
17029,0.0659
17033,0.0659
17036,0.0659
17037,0.0659
17040,0.0659
17041,0.0659
17042,0.0659
17046,0.0658
17051,0.0658
17052,0.0658
17053,0.0658
17053,0.0658
17057,0.0658
17060,0.0658
17061,0.0658
17062,0.0658
17064,0.0658
17068,0.0658
17070,0.0657
17075,0.0657
17078,0.0657
17083,0.0657
17086,0.0657
17087,0.0657
17091,0.0657
17095,0.0657
17095,0.0657
17098,0.0657
17099,0.0656
17099,0.0656
17104,0.0656
17104,0.0656
17105,0.0656
17108,0.0656
17113,0.0656
17113,0.0656
17115,0.0656
17116,0.0656
17120,0.0656
17122,0.0655
17122,0.0655
17124,0.0655
17127,0.0655
17128,0.0655
17129,0.0655
17131,0.0655
17133,0.0655
17134,0.0655
17136,0.0655
17140,0.0654
17141,0.0654
17141,0.0654
17144,0.0654
17147,0.0654
17148,0.0654
17152,0.0654
17153,0.0654
17157,0.0654
17160,0.0654
17164,0.0654
17168,0.0653
17171,0.0653
17173,0.0653
17176,0.0653
17180,0.0653
17183,0.0653
17185,0.0653
17189,0.0653
17190,0.0653
17194,0.0653
17196,0.0652
17197,0.0652
17198,0.0652
17199,0.0652
17201,0.0652
17203,0.0652
17203,0.0652
17205,0.0652
17206,0.0652
17208,0.0652
17210,0.0652
17213,0.0651
17218,0.0651
17218,0.0651
17218,0.0651
17220,0.0651
17223,0.0651
17224,0.0651
17225,0.0651
17225,0.0651
17230,0.0651
17235,0.0651
17236,0.0650
17239,0.0650
17240,0.0650
17244,0.0650
17244,0.0650
17248,0.0650
17252,0.0650
17254,0.0650
17255,0.0650
17258,0.0650
17260,0.0649
17263,0.0649
17265,0.0649
17265,0.0649
17268,0.0649
17270,0.0649
17271,0.0649
17274,0.0649
17278,0.0649
17279,0.0649
17283,0.0649
17285,0.0648
17290,0.0648
17291,0.0648
17293,0.0648
17296,0.0648
17297,0.0648
17301,0.0648
17302,0.0648
17302,0.0648
17306,0.0648
17310,0.0648
17311,0.0647
17314,0.0647
17318,0.0647
17318,0.0647
17321,0.0647
17324,0.0647
17326,0.0647
17329,0.0647
17331,0.0647
17335,0.0647
17339,0.0647
17340,0.0646
17344,0.0646
17349,0.0646
17352,0.0646
17353,0.0646
17357,0.0646
17358,0.0646
17360,0.0646
17364,0.0646
17365,0.0646
17365,0.0645
17368,0.0645
17371,0.0645
17374,0.0645
17375,0.0645
17376,0.0645
17377,0.0645
17379,0.0645
17383,0.0645
17384,0.0645
17388,0.0645
17392,0.0644
17397,0.0644
17399,0.0644
17402,0.0644
17405,0.0644
17410,0.0644
17414,0.0644
17417,0.0644
17421,0.0644
17423,0.0644
17425,0.0644
17428,0.0643
17432,0.0643
17436,0.0643
17439,0.0643
17444,0.0643
17444,0.0643
17448,0.0643
17451,0.0643
17456,0.0643
17460,0.0643
17462,0.0643
17463,0.0642
17466,0.0642
17468,0.0642
17470,0.0642
17474,0.0642
17475,0.0642
17476,0.0642
17480,0.0642
17480,0.0642
17481,0.0642
17483,0.0642
17484,0.0641
17488,0.0641
17490,0.0641
17493,0.0641
17493,0.0641
17498,0.0641
17499,0.0641
17502,0.0641
17506,0.0641
17507,0.0641
17507,0.0641
17511,0.0640
17516,0.0640
17518,0.0640
17518,0.0640
17520,0.0640
17524,0.0640
17528,0.0640
17530,0.0640
17534,0.0640
17538,0.0640
17541,0.0640
17541,0.0639
17542,0.0639
17542,0.0639
17544,0.0639
17546,0.0639
17551,0.0639
17551,0.0639
17554,0.0639
17557,0.0639
17559,0.0639
17562,0.0639
17566,0.0638
17567,0.0638
17567,0.0638
17567,0.0638
17567,0.0638
17571,0.0638
17574,0.0638
17575,0.0638
17578,0.0638
17582,0.0638
17584,0.0638
17587,0.0637
17587,0.0637
17588,0.0637
17592,0.0637
17595,0.0637
17596,0.0637
17598,0.0637
17602,0.0637
17607,0.0638
17610,0.0639
17613,0.0641
17617,0.0642
17620,0.0643
17625,0.0645
17628,0.0646
17632,0.0647
17636,0.0649
17637,0.0650
17640,0.0651
17642,0.0653
17645,0.0654
17646,0.0655
17647,0.0657
17649,0.0658
17653,0.0659
17655,0.0661
17655,0.0662
17655,0.0663
17657,0.0665
17661,0.0666
17663,0.0667
17664,0.0668
17667,0.0670
17671,0.0671
17675,0.0672
17679,0.0674
17683,0.0675
17685,0.0676
17687,0.0678
17689,0.0679
17691,0.0680
17692,0.0682
17694,0.0683
17695,0.0684
17696,0.0685
17697,0.0687
17697,0.0688
17698,0.0689
17702,0.0691
17704,0.0692
17706,0.0693
17710,0.0695
17710,0.0696
17711,0.0697
17713,0.0699
17715,0.0700
17718,0.0701
17722,0.0701
17722,0.0701
17725,0.0701
17730,0.0701
17731,0.0701
17732,0.0701
17734,0.0700
17737,0.0700
17741,0.0700
17746,0.0700
17750,0.0700
17753,0.0700
17755,0.0700
17759,0.0700
17759,0.0700
17763,0.0700
17766,0.0699
17768,0.0699
17769,0.0699
17774,0.0699
17774,0.0699
17776,0.0699
17780,0.0699
17780,0.0699
17782,0.0699
17784,0.0699
17786,0.0699
17790,0.0698
17794,0.0698
17796,0.0698
17797,0.0698
17799,0.0698
17800,0.0698
17804,0.0698
17805,0.0698
17806,0.0698
17809,0.0698
17810,0.0697
17814,0.0697
17817,0.0697
17821,0.0697
17823,0.0697
17823,0.0697
17827,0.0697
17829,0.0697
17833,0.0697
17834,0.0697
17839,0.0696
17842,0.0696
17843,0.0696
17843,0.0696
17848,0.0696
17851,0.0696
17851,0.0696
17855,0.0696
17856,0.0696
17859,0.0696
17859,0.0696
17863,0.0695
17868,0.0695
17872,0.0695
17873,0.0695
17877,0.0695
17878,0.0695
17879,0.0695
17883,0.0695
17886,0.0695
17891,0.0695
17895,0.0694
17899,0.0694
17899,0.0694
17902,0.0694
17903,0.0694
17904,0.0694
17906,0.0694
17909,0.0694
17911,0.0694
17913,0.0694
17918,0.0693
17918,0.0693
17920,0.0693
17921,0.0693
17921,0.0693
17924,0.0693
17926,0.0693
17927,0.0693
17927,0.0693
17932,0.0693
17935,0.0693
17937,0.0692
17938,0.0692
17941,0.0692
17944,0.0692
17946,0.0692
17949,0.0692
17953,0.0692
17955,0.0692
17959,0.0692
17964,0.0692
17964,0.0691
17969,0.0691
17971,0.0691
17975,0.0691
17975,0.0691
17979,0.0691
17981,0.0691
17981,0.0691
17981,0.0691
17986,0.0691
17987,0.0691
17990,0.0690
17992,0.0690
17995,0.0690
17998,0.0690
17999,0.0690
18003,0.0690
18007,0.0690
18012,0.0690
18014,0.0690
18016,0.0690
18020,0.0689
18023,0.0689
18024,0.0689
18025,0.0689
18029,0.0689
18029,0.0689
18033,0.0689
18035,0.0689
18038,0.0689
18039,0.0689
18039,0.0689
18040,0.0688
18043,0.0688
18044,0.0688
18048,0.0688
18049,0.0688
18050,0.0688
18051,0.0688
18053,0.0688
18055,0.0688
18057,0.0688
18061,0.0687
18064,0.0687
18066,0.0687
18066,0.0687
18071,0.0687
18073,0.0687
18076,0.0687
18076,0.0687
18080,0.0687
18083,0.0687
18084,0.0687
18088,0.0686
18090,0.0686
18091,0.0686
18092,0.0686
18093,0.0686
18096,0.0686
18099,0.0686
18103,0.0686
18107,0.0686
18109,0.0686
18111,0.0685
18115,0.0685
18116,0.0685
18119,0.0685
18123,0.0685
18123,0.0685
18127,0.0685
18131,0.0685
18132,0.0685
18133,0.0685
18136,0.0685
18137,0.0684
18138,0.0684
18140,0.0684
18145,0.0684
18146,0.0684
18150,0.0684
18151,0.0684
18153,0.0684
18156,0.0684
18157,0.0684
18158,0.0684
