# vtime(s),emu-avail(%) for mode:combinatory target-avail(%)=0.6000
26246,0.7569
26249,0.7569
26252,0.7569
26256,0.7570
26259,0.7570
26264,0.7569
26267,0.7569
26270,0.7568
26275,0.7567
26278,0.7566
26281,0.7566
26284,0.7565
26287,0.7564
26289,0.7563
26292,0.7563
26293,0.7562
26296,0.7561
26300,0.7561
26302,0.7560
26305,0.7559
26306,0.7558
26306,0.7558
26310,0.7557
26311,0.7556
26315,0.7556
26318,0.7555
26320,0.7554
26324,0.7553
26326,0.7553
26329,0.7552
26331,0.7551
26335,0.7551
26338,0.7550
26342,0.7549
26345,0.7548
26346,0.7548
26347,0.7547
26351,0.7546
26356,0.7546
26358,0.7545
26358,0.7544
26363,0.7543
26367,0.7543
26372,0.7542
26374,0.7541
26376,0.7541
26379,0.7540
26382,0.7539
26387,0.7538
26388,0.7538
26389,0.7537
26389,0.7536
26394,0.7536
26398,0.7535
26400,0.7534
26404,0.7533
26405,0.7533
26407,0.7532
26408,0.7531
26412,0.7531
26415,0.7530
26416,0.7529
26417,0.7528
26420,0.7528
26424,0.7527
26427,0.7526
26429,0.7526
26432,0.7525
26434,0.7524
26435,0.7523
26436,0.7523
26438,0.7522
26441,0.7521
26444,0.7521
26448,0.7520
26450,0.7519
26453,0.7518
26454,0.7518
26457,0.7517
26457,0.7516
26459,0.7516
26461,0.7515
26465,0.7514
26469,0.7513
26471,0.7513
26476,0.7512
26477,0.7511
26479,0.7511
26484,0.7510
26484,0.7509
26487,0.7508
26488,0.7508
26491,0.7507
26493,0.7506
26493,0.7506
26497,0.7505
26499,0.7504
26500,0.7504
26501,0.7503
26504,0.7502
26506,0.7501
26507,0.7501
26511,0.7500
26514,0.7499
26515,0.7499
26516,0.7498
26518,0.7497
26520,0.7496
26520,0.7496
26524,0.7495
26525,0.7494
26528,0.7494
26532,0.7493
26532,0.7492
26533,0.7492
26534,0.7491
26538,0.7490
26541,0.7489
26543,0.7489
26546,0.7488
26551,0.7487
26552,0.7487
26553,0.7486
26554,0.7485
26555,0.7484
26556,0.7484
26559,0.7483
26561,0.7482
26562,0.7482
26564,0.7481
26567,0.7480
26571,0.7480
26575,0.7479
26576,0.7478
26578,0.7477
26580,0.7477
26584,0.7476
26585,0.7475
26588,0.7475
26590,0.7474
26591,0.7473
26593,0.7473
26595,0.7472
26595,0.7471
26599,0.7470
26604,0.7470
26606,0.7469
26611,0.7468
26614,0.7468
26616,0.7467
26620,0.7466
26620,0.7466
26623,0.7465
26625,0.7464
26629,0.7463
26633,0.7463
26635,0.7462
26636,0.7461
26640,0.7462
26643,0.7462
26645,0.7462
26646,0.7462
26648,0.7462
26651,0.7463
26653,0.7463
26657,0.7463
26660,0.7463
26663,0.7464
26667,0.7464
26669,0.7464
26672,0.7464
26675,0.7465
26677,0.7465
26679,0.7465
26680,0.7465
26682,0.7466
26684,0.7466
26685,0.7466
26689,0.7466
26693,0.7467
26698,0.7467
26702,0.7467
26704,0.7467
26705,0.7467
26705,0.7468
26706,0.7468
26707,0.7468
26709,0.7468
26711,0.7469
26714,0.7469
26715,0.7469
26715,0.7469
26717,0.7470
26718,0.7470
26722,0.7470
26726,0.7470
26727,0.7471
26729,0.7471
26734,0.7471
26738,0.7471
26743,0.7472
26743,0.7472
26746,0.7472
26750,0.7472
26753,0.7472
26756,0.7473
26760,0.7473
26765,0.7473
26769,0.7473
26773,0.7474
26775,0.7474
26777,0.7474
26781,0.7474
26786,0.7475
26788,0.7475
26792,0.7475
26792,0.7475
26793,0.7476
26794,0.7476
26797,0.7476
26801,0.7476
26802,0.7476
26803,0.7477
26804,0.7477
26805,0.7477
26808,0.7477
26813,0.7478
26814,0.7478
26815,0.7478
26815,0.7478
26819,0.7479
26824,0.7479
26826,0.7479
26828,0.7479
26831,0.7480
26836,0.7480
26837,0.7480
26838,0.7480
26841,0.7480
26844,0.7481
26848,0.7481
26850,0.7481
26853,0.7481
26858,0.7482
26860,0.7482
26862,0.7482
26865,0.7482
26869,0.7483
26872,0.7483
26873,0.7483
26875,0.7483
26876,0.7483
26881,0.7484
26882,0.7484
26883,0.7484
26884,0.7484
26884,0.7485
26885,0.7485
26889,0.7485
26891,0.7485
26891,0.7486
26893,0.7486
26896,0.7486
26898,0.7486
26902,0.7487
26905,0.7487
26906,0.7487
26910,0.7487
26914,0.7487
26917,0.7488
26922,0.7488
26923,0.7488
26927,0.7488
26931,0.7489
26935,0.7489
26939,0.7489
26940,0.7489
26944,0.7490
26948,0.7490
26951,0.7490
26956,0.7490
26956,0.7490
26960,0.7491
26961,0.7491
26961,0.7491
26963,0.7491
26966,0.7492
26971,0.7492
26971,0.7492
26972,0.7492
26973,0.7493
26977,0.7493
26978,0.7493
26981,0.7493
26984,0.7494
26986,0.7494
26990,0.7494
26994,0.7494
26996,0.7494
26999,0.7495
27000,0.7495
27002,0.7495
27004,0.7495
27004,0.7496
27009,0.7496
27010,0.7496
27012,0.7496
27014,0.7497
27016,0.7497
27018,0.7497
27019,0.7497
27020,0.7497
27021,0.7498
27022,0.7498
27024,0.7498
27025,0.7498
27029,0.7499
27034,0.7499
27037,0.7499
27040,0.7499
27043,0.7500
27044,0.7500
27048,0.7500
27052,0.7500
27052,0.7500
27056,0.7501
27056,0.7501
27057,0.7501
27061,0.7501
27064,0.7502
27065,0.7502
27069,0.7502
27073,0.7502
27075,0.7503
27080,0.7503
27085,0.7503
27085,0.7503
27089,0.7503
27091,0.7504
27094,0.7504
27095,0.7504
27096,0.7504
27100,0.7505
27100,0.7505
27105,0.7505
27110,0.7505
27114,0.7506
27118,0.7506
27119,0.7506
27121,0.7506
27122,0.7506
27122,0.7507
27125,0.7507
27128,0.7507
27131,0.7507
27131,0.7508
27134,0.7508
27138,0.7508
27143,0.7508
27143,0.7509
27147,0.7509
27150,0.7509
27152,0.7509
27157,0.7509
27160,0.7510
27161,0.7510
27164,0.7510
27165,0.7510
27167,0.7511
27171,0.7511
27175,0.7511
27178,0.7511
27181,0.7511
27184,0.7512
27186,0.7512
27189,0.7512
27191,0.7512
27194,0.7513
27199,0.7513
27200,0.7513
27202,0.7513
27204,0.7514
27208,0.7514
27212,0.7514
27214,0.7514
27217,0.7514
27219,0.7515
27220,0.7515
27224,0.7515
27227,0.7515
27232,0.7516
27237,0.7516
27239,0.7516
27243,0.7516
27248,0.7517
27248,0.7517
27251,0.7517
27254,0.7517
27257,0.7517
27258,0.7516
27263,0.7515
27265,0.7514
27265,0.7514
27270,0.7513
27272,0.7512
27275,0.7512
27276,0.7511
27278,0.7510
27282,0.7510
27283,0.7509
27284,0.7508
27287,0.7508
27287,0.7507
27290,0.7506
27291,0.7505
27294,0.7505
27295,0.7504
27300,0.7503
27301,0.7503
27305,0.7502
27307,0.7501
27310,0.7501
27310,0.7500
27311,0.7499
27316,0.7499
27317,0.7498
27321,0.7497
27322,0.7497
27322,0.7496
27325,0.7495
27329,0.7495
27330,0.7494
27330,0.7493
27335,0.7492
27339,0.7492
27339,0.7491
27342,0.7490
27345,0.7490
27348,0.7489
27349,0.7488
27354,0.7488
27356,0.7487
27360,0.7486
27365,0.7486
27368,0.7485
27369,0.7484
27371,0.7484
27372,0.7483
27373,0.7482
27374,0.7482
27378,0.7481
27380,0.7480
27383,0.7479
27386,0.7479
27389,0.7478
27390,0.7477
27393,0.7477
27395,0.7476
27396,0.7475
27400,0.7475
27403,0.7474
27407,0.7473
27412,0.7473
27416,0.7472
27420,0.7471
27423,0.7471
27425,0.7470
27427,0.7469
27431,0.7469
27435,0.7468
27437,0.7467
27440,0.7467
27442,0.7466
27443,0.7465
27447,0.7464
27450,0.7464
27451,0.7463
27453,0.7462
27457,0.7462
27461,0.7461
27465,0.7460
27468,0.7460
27469,0.7459
27471,0.7458
27474,0.7458
27477,0.7457
27481,0.7456
27483,0.7456
27483,0.7455
27488,0.7454
27492,0.7454
27495,0.7453
27499,0.7452
27499,0.7452
27502,0.7451
27505,0.7450
27506,0.7450
27509,0.7449
27511,0.7448
27515,0.7448
27518,0.7447
27519,0.7446
27519,0.7445
27523,0.7445
27525,0.7444
27525,0.7443
27526,0.7443
27526,0.7442
27526,0.7441
27527,0.7441
27530,0.7440
27533,0.7439
27536,0.7439
27538,0.7438
27540,0.7437
27542,0.7437
27546,0.7436
27546,0.7435
27550,0.7435
27553,0.7434
27556,0.7433
27559,0.7433
27559,0.7432
27562,0.7431
27564,0.7431
27564,0.7430
27566,0.7429
27569,0.7429
27574,0.7428
27574,0.7427
27579,0.7427
27583,0.7426
27584,0.7425
27588,0.7425
27591,0.7424
27595,0.7423
27599,0.7423
27602,0.7422
27606,0.7421
27611,0.7421
27612,0.7420
27615,0.7419
27617,0.7419
27618,0.7418
27621,0.7417
27622,0.7416
27623,0.7416
27624,0.7415
27625,0.7414
27626,0.7414
27630,0.7413
27634,0.7412
27635,0.7412
27637,0.7411
27641,0.7410
27645,0.7410
27648,0.7409
27653,0.7408
27658,0.7408
27662,0.7407
27665,0.7406
27666,0.7406
27667,0.7405
27667,0.7404
27669,0.7404
27671,0.7403
27676,0.7402
27679,0.7402
27681,0.7401
27685,0.7400
27688,0.7400
27691,0.7399
27691,0.7398
27692,0.7398
27696,0.7398
27696,0.7398
27697,0.7398
27702,0.7399
27706,0.7399
27708,0.7399
27710,0.7399
27711,0.7400
27714,0.7400
27719,0.7400
27723,0.7400
27724,0.7401
27725,0.7401
27726,0.7401
27726,0.7401
27730,0.7401
27732,0.7402
27736,0.7402
27739,0.7402
27742,0.7402
27742,0.7403
27744,0.7403
27746,0.7403
27748,0.7403
27750,0.7404
27755,0.7404
27758,0.7404
27759,0.7404
27760,0.7405
27763,0.7405
27763,0.7405
27764,0.7405
27766,0.7405
27767,0.7406
27771,0.7406
27775,0.7406
27778,0.7406
27781,0.7407
27784,0.7407
27787,0.7407
27787,0.7407
27792,0.7408
27796,0.7408
27798,0.7408
27802,0.7408
27804,0.7409
27806,0.7409
27807,0.7409
27809,0.7409
27813,0.7409
27818,0.7410
27821,0.7410
27824,0.7410
27827,0.7410
27828,0.7411
27830,0.7411
27830,0.7411
27835,0.7411
27837,0.7412
27841,0.7412
27843,0.7412
27846,0.7412
27848,0.7412
27851,0.7413
27853,0.7413
27853,0.7413
27857,0.7413
27859,0.7414
27860,0.7414
27862,0.7414
27865,0.7414
27870,0.7415
27873,0.7415
27877,0.7415
27882,0.7415
27884,0.7415
27887,0.7416
27888,0.7416
27890,0.7416
27890,0.7416
27894,0.7417
27895,0.7417
27896,0.7417
27900,0.7417
27901,0.7418
27906,0.7418
27909,0.7418
27912,0.7418
27913,0.7418
27914,0.7419
27917,0.7419
27918,0.7419
27919,0.7419
27921,0.7420
27924,0.7420
27927,0.7420
27932,0.7420
27936,0.7421
27940,0.7421
38178,0.7421
38181,0.7421
38183,0.7421
38187,0.7422
38187,0.7422
38192,0.7422
38197,0.7422
38197,0.7423
38199,0.7423
38203,0.7423
38205,0.7423
38205,0.7424
38207,0.7424
38212,0.7424
38216,0.7424
38218,0.7424
38222,0.7425
38224,0.7425
38228,0.7425
38232,0.7425
38236,0.7426
38237,0.7426
38239,0.7426
38242,0.7426
38246,0.7427
38250,0.7427
38254,0.7427
38257,0.7427
38262,0.7427
38266,0.7428
38268,0.7428
38271,0.7428
38272,0.7428
38274,0.7429
38276,0.7429
38281,0.7429
38282,0.7429
38287,0.7430
38291,0.7430
38293,0.7430
38295,0.7430
38296,0.7430
38299,0.7431
38304,0.7431
38306,0.7431
38307,0.7431
38308,0.7432
38309,0.7432
38311,0.7432
38313,0.7432
38314,0.7433
38317,0.7433
38318,0.7433
38322,0.7433
38323,0.7433
38324,0.7434
38325,0.7434
38327,0.7434
38330,0.7434
38332,0.7435
38333,0.7435
38335,0.7435
38335,0.7435
38336,0.7435
38337,0.7436
38339,0.7436
38341,0.7436
38346,0.7436
38347,0.7437
38349,0.7437
38352,0.7437
38355,0.7437
38358,0.7438
38363,0.7438
38366,0.7438
38371,0.7438
38372,0.7438
38375,0.7439
38376,0.7439
38378,0.7439
38379,0.7439
38380,0.7440
38380,0.7440
38380,0.7440
38384,0.7440
38389,0.7440
38390,0.7441
38391,0.7441
38393,0.7441
38397,0.7441
38402,0.7442
38403,0.7442
38406,0.7442
38410,0.7442
38414,0.7443
38416,0.7443
38418,0.7443
38420,0.7443
38423,0.7443
38427,0.7444
38427,0.7444
38432,0.7444
38435,0.7444
38439,0.7445
38443,0.7445
38446,0.7445
38448,0.7445
38453,0.7445
38458,0.7446
38459,0.7446
38461,0.7446
38466,0.7446
38471,0.7447
38473,0.7447
38474,0.7447
38477,0.7447
38478,0.7448
38482,0.7448
38484,0.7448
38484,0.7448
38485,0.7448
38485,0.7449
38485,0.7449
38489,0.7449
38490,0.7449
38494,0.7450
38495,0.7450
38498,0.7450
38500,0.7450
38500,0.7450
38501,0.7451
38503,0.7451
38507,0.7451
38510,0.7451
38512,0.7452
38514,0.7452
38516,0.7452
38520,0.7452
38522,0.7452
38526,0.7453
38530,0.7453
38532,0.7453
38535,0.7453
38539,0.7454
38539,0.7454
38540,0.7454
38545,0.7454
38550,0.7455
38551,0.7455
38556,0.7455
38560,0.7455
38565,0.7455
38565,0.7456
38567,0.7456
38568,0.7456
38573,0.7456
38576,0.7457
38578,0.7457
38579,0.7457
38581,0.7457
38586,0.7457
38590,0.7458
38592,0.7458
38594,0.7458
38597,0.7458
38599,0.7459
38602,0.7459
38605,0.7459
38606,0.7459
38609,0.7459
38612,0.7460
38614,0.7460
38618,0.7460
38620,0.7460
38623,0.7461
38627,0.7461
38629,0.7461
38633,0.7461
38635,0.7461
38635,0.7462
38635,0.7462
38638,0.7462
38640,0.7462
38644,0.7463
38645,0.7463
38645,0.7463
38647,0.7463
38648,0.7463
38648,0.7464
38652,0.7464
38653,0.7464
38655,0.7464
38658,0.7465
38661,0.7465
38663,0.7465
38664,0.7465
38665,0.7465
38666,0.7466
38668,0.7466
38670,0.7466
38672,0.7466
38676,0.7467
38679,0.7467
38684,0.7467
38685,0.7467
38688,0.7467
38688,0.7468
38690,0.7468
38695,0.7468
38698,0.7468
38700,0.7469
38705,0.7469
38707,0.7469
38709,0.7469
38710,0.7469
38711,0.7470
38713,0.7470
38715,0.7470
38720,0.7470
38720,0.7471
38723,0.7471
38726,0.7471
38730,0.7471
38734,0.7471
38737,0.7472
38739,0.7472
38742,0.7472
38747,0.7472
38751,0.7473
38755,0.7473
38759,0.7473
38759,0.7473
38761,0.7473
38766,0.7474
38768,0.7474
38769,0.7474
38772,0.7474
38775,0.7475
38776,0.7475
38777,0.7475
38777,0.7475
38781,0.7475
38784,0.7476
38784,0.7476
38789,0.7476
38790,0.7476
38792,0.7477
38792,0.7477
38796,0.7477
38799,0.7477
38803,0.7477
38807,0.7478
38807,0.7478
38811,0.7478
38815,0.7478
38818,0.7479
38821,0.7479
38823,0.7479
38827,0.7479
38828,0.7479
38829,0.7480
38832,0.7480
38834,0.7480
38837,0.7480
38841,0.7481
38842,0.7481
38847,0.7481
38848,0.7481
38852,0.7481
38853,0.7482
38858,0.7482
38860,0.7482
38864,0.7482
38868,0.7483
38871,0.7483
38874,0.7483
38876,0.7483
38879,0.7483
38880,0.7484
38883,0.7484
38887,0.7484
38890,0.7484
38891,0.7485
38891,0.7485
38895,0.7485
38895,0.7485
38898,0.7485
38902,0.7486
38906,0.7486
38908,0.7486
38911,0.7486
38915,0.7486
38918,0.7487
38922,0.7487
38927,0.7487
38930,0.7487
38930,0.7488
38934,0.7488
38936,0.7488
38939,0.7488
38939,0.7488
38942,0.7489
38942,0.7489
38945,0.7489
38949,0.7489
38951,0.7490
38952,0.7490
38956,0.7490
38960,0.7490
38961,0.7490
38962,0.7491
38966,0.7491
38970,0.7491
38971,0.7491
38971,0.7492
38971,0.7492
38975,0.7492
38977,0.7492
38980,0.7492
38982,0.7493
38985,0.7493
38985,0.7493
38988,0.7493
38990,0.7493
38993,0.7494
38993,0.7494
38995,0.7494
38996,0.7494
38998,0.7495
39002,0.7495
39002,0.7495
39004,0.7495
39007,0.7495
39010,0.7496
39011,0.7496
39016,0.7495
39020,0.7495
39023,0.7494
39026,0.7493
39027,0.7493
39029,0.7492
39030,0.7491
39033,0.7491
39034,0.7490
39035,0.7489
39039,0.7489
39039,0.7488
39041,0.7487
39042,0.7487
39043,0.7486
39045,0.7485
39045,0.7485
39045,0.7484
39050,0.7484
39055,0.7483
39059,0.7482
39060,0.7482
39063,0.7481
39064,0.7480
39065,0.7480
39068,0.7479
39068,0.7478
39069,0.7478
39069,0.7477
39073,0.7476
39076,0.7476
39078,0.7475
39079,0.7474
39083,0.7474
39088,0.7473
39089,0.7472
39089,0.7472
39090,0.7471
39093,0.7471
39094,0.7470
39095,0.7469
39098,0.7469
39100,0.7468
39101,0.7467
39102,0.7467
39105,0.7466
39108,0.7465
39109,0.7465
39110,0.7464
39112,0.7463
39117,0.7463
39118,0.7462
39120,0.7462
39120,0.7461
39121,0.7460
39122,0.7460
39125,0.7459
39128,0.7458
39130,0.7458
39131,0.7457
39135,0.7456
39135,0.7456
39138,0.7455
39140,0.7454
39144,0.7454
39145,0.7453
39149,0.7452
39152,0.7452
39157,0.7451
39161,0.7451
39165,0.7450
39169,0.7449
39170,0.7449
39174,0.7448
39178,0.7447
39181,0.7447
39182,0.7446
39186,0.7445
39190,0.7445
39194,0.7444
39198,0.7443
39200,0.7443
39203,0.7442
39207,0.7442
39209,0.7441
39211,0.7440
39212,0.7440
39213,0.7439
39217,0.7438
39222,0.7438
39226,0.7437
39226,0.7436
39230,0.7436
39231,0.7435
39234,0.7435
39234,0.7434
39237,0.7433
39237,0.7433
39240,0.7432
39244,0.7431
39246,0.7431
39250,0.7430
39254,0.7429
39256,0.7429
39261,0.7428
39265,0.7427
39267,0.7427
39271,0.7426
39271,0.7426
39275,0.7425
39276,0.7424
39278,0.7424
39280,0.7423
39282,0.7422
